gene_id	a160	a163	a169	a172
Rims3	16	18	15	31
Rangrf	411	351	478	497
Nfyc	1068	1056	1208	1670
Fbxo21	225	260	300	438
Styk1	15	26	19	15
Slc16a1	216	149	347	598
Atg12	1448	1144	1304	1852
Sgpp2	12	9	7	20
Lrig2	190	171	167	238
Adgre4	125	108	220	184
Hspa13	446	461	513	1008
Nup93	1169	1076	1288	2334
Rbm11	16	18	50	24
Rasgrp2	75	80	134	155
Ap4b1	372	282	287	533
Pebp1	6201	5571	6942	9488
Ift57	860	685	1032	1490
Fkbp1a	5873	5142	7007	9377
Fam207a	854	761	822	1280
Olfr281	2	2	5	3
Chpf	215	157	204	517
Foxj3	480	449	470	792
Mycbp2	1506	1371	1112	1819
Ogfod1	189	177	165	286
Trim33	276	208	262	436
Nfatc1	1103	1030	1207	2136
Polr2f	1507	1270	1692	1719
Gmppa	1493	1075	1532	2397
Cdo1	14	11	12	10
Klra9	10	9	13	22
1700088E04Rik	7	5	14	29
Cip2a	281	281	306	378
Calhm2	762	717	561	951
Micall1	399	301	370	619
Eif3l	3151	3070	3953	6122
Npat	294	227	246	504
Ankrd54	706	513	601	865
Pygb	645	557	721	1303
Lmo7	4	6	12	11
Pfkm	69	64	93	66
Gas7	20	26	31	27
Entpd6	708	583	788	1465
Senp1	665	538	558	771
Clec1a	692	582	795	886
Tbc1d4	7780	6317	7437	9377
Triobp	1222	892	1152	1603
Apmap	674	639	764	1243
Nol12	802	740	835	1133
Cdc14b	102	103	94	154
Lss	169	178	191	282
Slc7a6os	922	879	886	1124
Rnf125	50	37	89	155
3830406C13Rik	1946	1469	1595	1852
Slc35d2	438	406	412	797
Atg9a	241	233	302	421
Ybey	174	118	115	159
Gga1	973	783	1059	1822
Slc22a15	289	201	249	429
Phldb2	3	3	3	0
Podxl2	1	9	1	4
Abhd10	509	360	465	593
Cnppd1	2021	1723	1955	2695
Atp1a1	1486	1452	1520	2961
Dis3	375	448	407	750
Card10	155	155	197	409
Mgll	341	203	253	391
Kbtbd12	46	25	17	34
Tmed7	2964	2748	3101	5710
Mzt1	878	663	796	1097
BC016579	15	13	27	138
Tie1	5	13	16	9
Lpcat2	960	818	738	1286
Myh2	2	4	11	0
Mamdc2	0	4	5	1
S100b	22	29	31	29
Ttc28	59	36	19	47
Slc9c1	0	7	6	0
AA467197	28	18	26	48
Slitrk5	1	5	3	0
Eefsec	2766	2537	2359	4032
Rac2	7038	6428	6764	9351
Ttf2	173	136	140	202
Wnt6	13	17	7	8
Scaf11	1433	1017	1369	1994
Trim45	18	24	12	11
Arid2	694	619	1065	1699
Szt2	79	86	87	158
Gm5134	24	27	21	1
Shf	13	4	12	17
Ttll4	254	238	231	458
Slc35a4	2304	1971	2526	4350
Stk36	1	6	9	0
Ptprm	3	1	2	2
Rpgrip1l	34	27	30	51
Wdr3	939	875	855	1453
Kctd17	159	107	262	383
Noc4l	902	785	969	1438
Ptprf	56	28	30	47
Lpp	883	833	660	1144
Mif	3731	3206	4544	4040
Dpyd	2	1	2	0
Fbxl8	94	83	67	161
Galnt9	4	1	2	1
Gstt2	442	318	512	578
Fem1c	887	821	1105	1162
Ctdp1	2140	2000	2240	2900
Kdm4a	530	410	335	691
Dnm2	1701	1417	1751	3685
Chst2	55	40	36	86
Map2k4	1593	1332	1517	2296
Rtp4	49	18	65	32
Pus7l	126	129	132	120
Prrg3	14	24	23	23
Usp37	340	330	338	496
Ipo13	242	225	183	521
Trim69	6	0	10	0
Fntb	59	68	74	89
Palmd	4	10	3	6
Atp6v0b	7881	6452	10570	13044
Trappc8	659	692	707	1181
Frrs1	362	392	516	560
Arhgap44	8	9	13	23
Clasp2	507	590	464	769
Spg11	360	300	267	702
Agl	304	313	286	399
Nudt15	455	384	275	475
Ctdspl2	573	513	553	835
Gucd1	963	457	572	960
Cacul1	646	669	645	1115
Snap91	12	4	9	16
Antxr1	17	24	22	9
Eri3	685	607	730	971
Upb1	82	124	73	75
Mcee	494	482	693	813
Terf2ip	481	413	371	529
Gtpbp6	340	359	398	786
Armcx2	185	149	200	438
Trmt13	850	633	751	759
Specc1l	577	662	610	1090
Lpar6	6331	5832	9824	11592
Tagap	1056	1151	753	1318
Adamts15	14	14	10	14
Zbtb1	763	620	709	1240
Fan1	114	106	92	121
Armcx1	7	3	9	0
Crlf2	624	588	726	1101
Cysltr2	8	9	5	14
Tomm6	2678	2173	3471	3850
Fhip2a	328	250	313	535
Catsper2	105	71	80	70
Fndc3a	1072	1068	875	1410
Cryzl2	316	294	424	485
Prss35	7	11	5	13
Larp4b	1550	1366	1275	2191
Cdc14a	920	947	976	1824
Asprv1	3152	1131	859	1057
Otud7a	2	1	4	5
Idi2	42	10	2	14
Ppip5k1	307	236	254	345
Ttc7b	657	710	1065	1805
Casp4	461	258	287	460
Idua	573	442	466	933
Arhgef5	11	21	11	46
Gtf2a2	4115	3312	4019	4618
Angptl1	11	7	7	38
Znrf1	451	358	439	834
Dph5	1617	1431	1675	2116
Fam20b	378	393	491	853
Adgrb3	2	19	19	1
Apol6	24	15	21	11
Myo6	205	202	182	302
Tmem35a	33	8	4	0
Fa2h	7	3	0	2
Igf2bp2	6	7	16	6
Ndn	5	9	15	0
Reep4	798	808	793	1313
Myo5c	5	15	10	2
Spata2l	157	123	147	355
Rfwd3	522	516	510	941
Caskin1	15	2	6	40
Pank1	364	365	422	676
Map3k13	79	55	52	57
Pcgf3	228	243	253	304
Pdpr	154	120	103	184
Pik3c3	691	541	633	1103
Hacd3	1005	838	1131	1893
AW554918	171	172	217	184
Clec18a	0	0	3	2
Piwil2	3	3	12	4
Vps8	181	160	162	210
Ddx19b	260	263	242	453
Zfp7	110	46	66	92
Cep350	1226	955	908	1462
Gabrb3	7	7	9	8
Qsox1	293	337	387	586
Ucp2	68224	63292	82165	96182
1300017J02Rik	49	24	33	41
Arhgap39	267	307	277	262
Acbd6	720	663	844	973
Fcsk	209	98	124	199
Stard9	137	123	152	210
Smyd5	773	845	1160	1815
Lrrc24	0	1	0	19
Ccar2	461	368	478	949
Foxn3	964	990	1221	1517
Sfxn5	23	27	26	17
Vav3	1167	1051	1172	1617
BC034090	18	13	19	23
Lrrc14	520	413	426	726
Egr3	467	783	1055	1891
Sf3b3	2455	2134	2544	3669
Spr	934	922	794	1062
Fkbpl	96	78	71	108
St18	2	13	23	8
Gadd45gip1	1327	1300	1563	1644
Mnd1	41	25	32	40
Rbm4b	992	1002	1099	1710
Recql4	14	24	17	37
Mtss2	14	9	10	25
Tmem131l	5141	3915	4007	5514
Nrxn2	7	8	9	3
Exoc6b	290	274	197	371
Rpap2	241	190	232	394
Npbwr1	27	8	8	10
Tlr13	1157	920	972	1871
Asb13	537	408	574	850
Tubgcp5	546	566	467	613
Atp7a	551	553	518	900
Atp6v1h	2709	2518	2846	4802
Lpcat2b	1	6	6	9
Tasor2	597	785	668	1050
Tmem87a	340	312	272	347
Alg3	532	453	669	1100
Tcea1	3935	3054	3827	5726
Ppp1r16a	364	307	392	565
Dnah8	24	46	38	35
Fgb	0	2	0	11
Foxh1	27	25	9	64
Mrpl15	1666	1598	1981	2246
Pla2g4c	14	9	2	2
B3galt2	3	11	4	13
Gm28042	48	31	41	20
Kcnk10	2	11	9	2
Ston1	9	15	13	13
Engase	140	115	141	252
Cdk10	427	354	492	599
Klf9	53	40	66	62
Ppargc1b	0	11	7	1
Lgals3bp	1112	913	1194	1802
Rbm46	2	3	4	0
Zfp267	188	106	156	215
Pxk	672	593	600	1275
Cfhr2	0	6	5	0
Map9	17	33	73	95
Mapkbp1	96	77	88	147
Ccp110	42	35	57	94
Zdhhc15	31	15	35	59
Usp36	196	298	279	467
Gucy1a1	10	9	20	13
Chmp2a	6048	5243	5977	6847
Gde1	648	547	826	994
Parl	2754	2525	3353	4188
Rbm34	889	769	986	1170
Vhl	2709	2003	2244	3609
Ndufb7	4335	3956	5857	5143
Brk1	11995	9242	11418	11976
Mga	623	561	710	903
Trim36	311	323	316	540
Aspm	60	90	79	110
Ppp3r1	6272	5777	6031	9194
Tnks1bp1	21	10	8	11
Jcad	33	12	26	8
Zfp446	95	81	79	92
Zbtb41	107	118	65	88
Slc16a2	40	49	19	34
Cdkl4	17	16	14	23
Rnf225	19	6	18	33
Rfc3	545	518	654	742
Zfp944	775	594	717	858
Gria2	29	37	28	18
Coil	191	194	281	343
Tesk2	47	63	80	86
Dnah17	36	27	63	66
Ttc37	369	266	245	398
Kcnk1	4	0	0	23
Slc66a2	3298	3283	3449	5164
Scaper	945	779	572	750
Rxfp1	15	25	19	32
Pds5b	387	346	480	641
Cpsf1	674	602	582	969
Fancd2	28	56	37	18
Cct2	3709	3439	4312	6471
Cd226	128	126	207	294
Rpap1	279	249	249	470
Ccdc17	307	201	221	431
Fgd5	15	10	8	2
Prss29	4	0	4	7
Galnt17	1	4	1	3
Lyl1	25	18	13	48
Gpbp1l1	429	304	504	620
Phka1	173	173	109	266
Ypel4	9	5	2	24
4930590J08Rik	14	21	26	10
Poglut1	2713	1583	2511	4037
Farp2	136	118	137	234
Zfp551	8	5	0	15
Zdhhc5	377	389	419	868
Ccdc174	672	581	657	748
Hdlbp	1541	1545	1545	2709
Fstl5	1	13	3	5
Ctnnd1	170	169	272	502
Meak7	184	139	169	279
Ano7	61	41	49	114
Ccs	919	679	1089	1221
Golim4	934	832	832	1286
Kctd7	72	31	43	36
Tmed8	120	147	133	260
Atp2c2	2	3	3	12
Vav1	3218	3132	3408	5789
Ptgdr2	9	8	6	0
Tpst1	683	683	1086	1612
Srsf2	8284	7566	10218	13682
Mks1	181	161	126	254
Pomt2	86	73	109	196
Tspan8	45	13	15	25
Sik3	247	240	343	655
Serpini2	0	8	9	0
Exoc3	1658	1255	1361	1775
Ino80	139	115	155	263
Tspoap1	1050	545	573	1478
Cipc	216	187	149	263
Lrrc58	904	1089	1085	2208
Ogt	4744	4596	4079	6657
Scx	26	34	65	80
Zfc3h1	1952	1222	1041	1535
Emid1	20	13	2	0
Ccnd3	4322	3351	4877	7530
Irf2bpl	84	47	114	162
Faah	113	98	80	124
Zbed5	14	13	12	33
Rhbdd3	240	214	335	493
Rnf43	69	46	28	94
Nsf	1484	1447	1627	2036
Hsdl1	740	747	554	1070
Chmp7	1087	875	1080	2041
Lsm3	1931	1542	2010	2454
R3hcc1	354	326	279	488
Gas2l1	268	221	259	465
Chchd4	1118	1170	1418	2081
Loxl2	12	4	10	9
Polq	41	31	35	43
Rasl10a	3	2	0	0
Efcab14	1455	1246	1521	2534
Mrps17	1480	1350	1753	2228
Ankmy1	2	6	3	5
Vps18	635	578	727	935
Atm	185	193	180	258
Septin14	1	2	3	2
Gpc1	227	81	128	172
Slc38a8	2	14	8	0
Rhov	22	20	20	65
Foxj1	4	4	12	30
Usp54	69	69	57	118
Golgb1	1112	911	1191	1637
Hdac11	32	39	38	57
Plekhm1	273	273	297	529
Slc25a37	217	125	128	246
Senp6	811	828	762	1124
Agpat1	382	380	480	939
Arhgap27	893	891	782	1615
Flvcr2	13	4	4	24
Exosc4	1159	922	1103	1644
Ints14	1169	1154	1206	1915
Zdhhc14	612	420	525	854
Batf	1062	842	849	1173
Setd5	838	820	811	1382
Jdp2	1015	1023	3054	4651
Thoc5	629	546	655	1066
Igsf9b	8	19	12	28
Dnajc17	312	229	285	358
Nipsnap1	475	347	525	838
Nek9	561	458	482	1055
Traf3ip1	56	63	41	108
Med13	592	634	531	1195
Fam53c	244	189	214	656
Ccdc15	89	60	58	61
Sdr42e1	30	44	38	95
Tmem132d	8	10	4	14
Kif4	107	106	126	99
Iqsec1	313	353	348	471
Trim59	982	770	804	1210
Slc26a2	828	482	726	1278
Exosc1	1330	1193	1531	1941
Tmem132c	27	10	14	16
Kctd9	230	155	321	428
Brip1	148	162	165	173
Plcg2	2696	2427	2475	4226
Zbed4	159	148	147	270
Fam151b	105	91	42	37
Ina	0	2	2	1
Wbp2	3892	3438	4652	6740
Cbl	1215	1324	1367	1879
Ube2f	6456	5679	7659	9734
Gtf2h5	2443	1963	2520	2284
Smc4	2639	2335	2383	3110
Ramp1	3999	4011	6134	6640
Mtmr3	410	439	494	903
Cpne2	1435	966	1033	1983
Tkfc	175	149	139	216
Tulp4	344	365	512	652
Wdr5b	305	263	207	178
Barhl2	1	4	1	5
Cmip	701	499	753	1426
Fbxo15	20	25	34	61
Lif	27	22	17	23
Spata6	625	551	667	900
Kcnh5	0	10	0	0
Pja1	744	673	863	1168
Tbc1d10a	880	616	613	1052
Neurl1b	181	155	242	517
Pkd1l2	7	10	6	7
Parp14	520	433	442	515
Gcsh	590	531	868	1030
Myo15b	1	4	1	8
Zfp707	105	77	105	136
Zxdc	211	224	230	362
Cops8	1688	1567	1932	2963
Gbp8	987	457	612	918
Trmt5	239	234	202	250
Cyb561a3	6947	5769	5419	9599
Dhrs11	446	397	584	788
Gulo	0	0	6	0
Slc24a1	8	6	8	0
Polr3b	308	261	272	327
Uroc1	1	3	5	1
Ifit1	56	32	23	19
Six4	22	37	31	47
Pkd2	65	79	77	135
Scara3	0	2	10	7
Caskin2	52	51	80	150
Rasd2	12	9	4	7
Sec22a	1007	586	743	1181
Diaph2	548	567	535	665
Snx2	3975	3574	4341	5950
Uaca	6	2	3	0
Poglut3	168	110	146	213
Edil3	11	39	20	34
Pcnx4	244	123	178	369
Mad2l1bp	485	292	394	586
Hmgxb4	290	211	190	428
Gjc1	8	6	8	8
Zfp395	78	89	128	127
Ice1	338	274	270	366
Hsd17b13	8	10	5	1
Zfp418	39	58	21	23
Morc2a	683	793	523	961
Rsrc1	836	764	794	1292
Hdx	3	4	2	11
Zfyve9	72	145	126	260
Washc4	1499	1172	1183	1948
Ccpg1	1144	1169	925	1807
Atp5h	10026	8630	12151	11630
Inpp5j	12	10	4	29
Ptpn13	1	4	14	0
Daam1	235	157	209	298
Tent4a	94	108	123	228
Exph5	11	12	12	12
Hid1	21	11	17	24
Slc41a2	247	203	205	450
Myo5a	878	868	644	1371
Ppp1r18	3374	2959	3673	5708
2700049A03Rik	177	181	133	234
Mon2	288	260	243	625
Tut4	912	791	919	1258
Chst11	56	34	87	200
Ppm1h	595	513	513	858
Pik3ip1	614	441	744	688
Ssh3	8	8	3	25
Mtrr	198	167	133	197
Rxylt1	576	506	802	800
Gpatch8	992	830	813	1327
Prss55	4	14	9	26
Ly6d	1082	483	416	609
Zyg11b	261	336	306	405
Setmar	88	65	51	50
Tiparp	1155	1250	2075	3006
Cd300ld	117	131	77	167
Ankrd12	3485	2705	3625	4222
Cd300a	2567	2762	1196	1648
Ythdc2	274	238	261	345
Cacna1a	77	50	108	57
Tmem109	1222	1174	1206	1739
Bmp2k	1652	1154	1473	1991
Itga2b	38	12	45	159
Xpot	387	364	334	704
Pbx2	101	69	155	280
Tdg	855	784	961	1528
Dbn1	1865	1905	1391	3112
Rnps1	3123	2794	3469	4664
Ppp1r1c	10	8	4	7
Sema3f	15	13	13	42
Fam171a2	2	6	13	24
Prr7	12	11	19	24
Fras1	3	9	13	0
Gns	3406	3253	4017	6640
Grn	12567	11246	15039	22255
Ppp1r21	557	618	883	1328
Ttyh2	51	64	99	119
Tmx4	214	193	212	330
Cnot6l	791	684	604	922
Mrps10	632	606	827	944
Dgkh	233	199	161	285
Nostrin	1384	957	1271	1247
Nagk	2661	2047	3519	4620
Sirt6	181	163	155	214
Mast4	659	701	440	667
Pcdh11x	0	10	9	0
Tmub2	1096	979	1212	1660
Tle6	6	3	0	8
Map4k5	917	854	798	1392
Dusp5	2574	2896	5639	7729
Asb16	5	4	5	0
Tle2	11	12	24	28
Hrob	11	19	7	9
Vax2	2	7	1	0
B3galt1	0	9	5	33
Gna11	237	269	296	382
Cd207	7336	1462	1224	1933
Dio1	3	8	0	3
Gpsm3	3006	2426	3352	4499
Rab24	1282	1117	1225	1525
Gna15	909	767	789	1658
G6pc3	776	745	1038	1515
Ccdc122	2018	1556	1978	2453
Cpne7	7	4	5	3
Unc13a	88	41	44	65
Zfp661	54	22	50	130
Sos2	350	404	372	687
Colgalt1	2043	1559	1850	3021
Scn7a	3	5	14	0
Grip1	2	13	15	17
Celf5	2	5	2	7
Cpsf7	541	427	477	825
Nrip3	13	23	21	33
Nup54	753	620	769	1326
Nxnl1	23	23	29	80
Tet3	661	758	743	1275
Tespa1	499	396	220	244
Gnat1	25	17	18	17
Art3	30	23	16	49
Plvap	197	77	38	6
Ttc21b	106	108	120	110
Tmem127	841	627	730	1502
Acot11	105	97	103	231
Mfsd12	291	243	391	691
Cxcl10	2020	2413	1741	2207
Fam214a	156	179	139	226
Ano8	53	47	45	115
Ankrd27	610	409	389	835
Myl12b	33785	31212	39704	43191
Nudt19	545	545	466	775
Mrpl34	978	1053	1253	1220
Tbxa2r	4	11	2	44
Lrr1	48	42	58	63
Cactin	380	351	368	704
Rps29	23725	15391	25178	18603
Cog3	477	421	414	923
Filip1	18	17	4	1
Pip5k1c	1314	1241	1650	3047
Cobll1	41	38	35	86
Ncaph	173	151	146	303
Sidt2	466	388	426	718
Pygo1	5	11	1	10
Ushbp1	16	20	13	10
Mdga2	22	57	34	33
Tjp3	192	174	211	376
Dhcr24	160	138	111	126
Rnf44	912	821	1107	1964
Rtkn	24	7	5	39
Dhx8	715	649	643	1107
Mrpl54	2953	2749	3825	3849
Arl4d	35	22	24	66
Synrg	907	885	793	1381
Tmem106a	750	470	579	978
Zfr2	57	62	52	40
Cog7	359	423	422	721
Cebpa	66	47	68	112
Atcay	12	0	8	26
Rubcnl	1532	1452	1522	2455
Dop1a	471	480	390	635
Dapk3	1053	922	1240	1588
Parm1	3	8	20	0
Hrh2	194	183	105	226
Otoa	32	53	34	28
Vat1	23	32	28	34
Eef2	9593	8055	8745	17054
Htr2a	1	7	15	32
Foxn2	709	683	903	1237
Dpp4	10582	9011	9363	14331
Igsf6	1576	1375	1059	1913
Rundc1	349	335	407	650
Zbtb7a	1636	1430	1598	2512
Baz1a	5200	4931	5235	7945
Ncapd3	255	220	194	440
Map2k2	2926	2583	3188	4816
C8a	3	6	6	17
Nek11	10	16	15	38
Tbr1	2	12	4	5
Creb3l3	4	1	7	0
Ccl5	16918	5445	5604	5149
Zc3h12b	22	25	10	3
Kri1	264	271	229	376
Anapc13	2121	1790	2555	2254
Rrp12	121	142	125	160
Dhx57	349	276	419	650
Zc4h2	44	44	35	121
Eef2k	367	276	360	623
Xkr6	46	27	31	110
Oma1	966	876	780	1288
Mtmr9	475	379	429	671
1700020L24Rik	6	1	5	0
Becn1	3789	3279	3825	6238
Secisbp2l	939	814	680	1258
Fam167a	15	8	7	38
Eva1a	91	28	207	276
Egln3	19	6	8	13
Dcbld2	144	133	92	140
Shc4	6	13	19	13
Wnk4	13	20	13	28
Neil2	16	29	25	40
Gcfc2	126	107	134	191
Dnai4	24	20	15	35
Brinp3	8	8	6	14
Arhgap5	1563	1239	1178	1736
Secisbp2	867	831	800	949
Nubpl	468	306	478	360
Gpr33	1617	1077	876	1786
Eif2s3x	1276	1107	1245	2429
Elmod2	294	226	300	524
Ap2b1	1254	1173	1404	2381
Mitf	53	62	42	67
Ints6	834	766	785	1366
Zc3h12c	1216	1009	1508	1927
Kcne3	15	5	14	6
Tanc1	179	140	79	156
1110059E24Rik	1035	840	1285	1211
Gm54192	1035	840	1285	1211
Ccdc186	632	506	474	687
Heatr5a	225	282	326	411
Slc24a5	26	31	43	75
Fam124a	16	7	14	5
Ubd	25	37	42	39
Nkx6-1	6	4	8	12
Ano4	14	23	18	24
Tubg1	462	433	566	905
Arl6ip5	1241	1386	1428	2114
Chrnb4	6	8	12	0
Lars2	10250	6573	7603	7715
Epn1	255	263	488	677
Sppl2b	396	266	298	502
Slfn8	98	81	72	52
Leprot	6862	5896	6881	9334
Lsm7	2974	2447	3875	3467
Rims4	5	3	2	4
Spcs2	9255	8624	11851	15095
Ccdc106	15	13	10	15
Pdk3	1392	1204	1608	2698
Abraxas1	308	249	199	371
Trim13	78	44	53	82
Scai	321	291	298	350
Lcat	1	3	0	0
Neu3	30	40	36	56
Oaz1	38557	35920	48270	50343
Eogt	210	262	265	452
Pcyt1b	16	20	5	14
Hectd1	2623	2260	2334	3073
Tut7	1730	1639	1357	2173
Abi3bp	0	14	12	7
Helq	75	110	90	105
Pkig	761	493	1141	1179
Impg2	5	19	12	12
Hpse	364	407	397	621
Tpbg	5	8	8	13
Raver2	12	11	18	15
Plekhj1	4235	3509	4413	5198
Adrb1	14	5	17	5
Vps13c	156	161	176	228
Nat14	4	5	3	0
G2e3	288	250	345	363
Wdr38	141	138	105	102
Sgcg	9	8	13	18
Cops4	3246	2762	3246	4429
Klhl35	12	6	11	4
Mid1	141	153	126	138
Ror1	6	8	15	0
Gnptab	389	482	775	1136
Gdpd5	560	542	463	979
Sec31a	1376	1443	1534	2814
Fbxo33	558	558	722	1190
Uchl4	61	52	37	88
Lzts2	122	30	101	190
Nup37	430	302	466	696
Uvrag	3590	3218	3652	5815
Kcnh4	1	6	1	0
Nfkbiz	870	1091	1094	1865
Parpbp	58	59	49	102
Rmi1	608	416	497	661
1810055G02Rik	122	100	254	450
Ccl7	13	6	6	0
Hacd2	3346	2851	4587	5821
Shq1	228	201	204	368
Pcsk7	370	268	377	683
Ccl2	215	79	125	95
Brsk1	14	12	12	36
Dennd1a	237	207	159	370
Cfap53	64	42	41	26
Klf16	40	39	103	125
Oser1	2508	2183	2684	3358
Emsy	282	310	316	553
Tmem98	0	0	6	8
Ptprh	37	16	28	29
Abca17	97	64	109	245
Rabgap1	704	543	535	676
Haus8	1120	1421	1182	1884
Myo1d	5	2	6	9
Thyn1	1145	1039	1419	1601
Ccr3	76	40	62	47
Foxa1	9	4	4	0
Samt3	0	1	2	0
Fignl1	234	223	212	333
Prdm8	11	7	14	36
Tnni3	31	17	37	90
Stab2	66	59	52	35
Rcbtb1	653	594	663	904
Slc25a21	26	15	32	86
Galm	118	99	184	298
Tab3	103	93	63	117
Mbd3	1920	1917	2360	3562
Tgfbi	2626	2857	2610	4059
Tstd2	463	414	381	812
Cdcp1	110	81	46	61
Reep6	17	29	31	16
Cox18	500	459	538	794
Slc12a8	25	27	32	45
Fbxl21	4	3	6	1
Ntng2	63	39	68	72
Tdrd7	590	434	454	847
Gnptg	1070	784	1062	1160
Vmn1r172	3	7	15	21
Prdm4	169	165	191	475
Eif1	30837	24515	35526	36485
Ccdc180	37	16	16	20
Leng8	987	793	738	1443
Capn5	10	4	11	2
Igfbpl1	1	3	4	0
Mpv17l2	353	298	407	513
Wdr20rt	7	11	10	5
Aldh1b1	336	224	307	500
Pcdh17	7	23	41	17
Ankrd11	3921	3443	3701	5987
Dcaf10	372	302	321	578
Utp6	772	672	783	964
Iqcg	15	4	24	18
Tsen34	886	740	911	1153
Chrna5	3	4	6	10
Fam174c	585	521	636	641
Mboat7	797	656	906	1536
Prpf39	1509	1185	1172	1887
Trmt10b	212	139	143	260
Ky	0	2	2	8
Togaram1	457	365	445	735
Frmpd1	0	3	7	0
Ric8b	185	199	201	444
Midn	78	74	119	104
Rsf1	910	783	804	1041
Rubcn	301	256	235	492
Cnot3	711	605	711	1137
Grhpr	258	269	358	350
Cbarp	47	49	97	288
Aamdc	335	330	452	488
Zcchc7	1490	1189	1235	1531
Lrfn5	13	21	26	10
Gtf3c4	167	136	170	287
Zswim4	176	173	246	654
Sbno2	2408	1845	1522	3416
Ndufa3	4237	2622	5466	4569
Tnfsf9	559	1119	847	1015
Kcnc2	0	20	0	0
Melk	200	182	181	351
Thrsp	22	20	11	28
Isg15	458	336	440	439
Caps2	6	14	27	9
Rnf38	341	313	368	501
Arhgap45	4399	3911	4180	6242
Slc51a	6	0	4	5
Alg8	1193	1107	1561	2136
Dok3	77	33	110	88
Usp35	165	136	233	660
Abca7	607	395	409	644
Prkx	1365	1194	1107	2419
Supt16	1844	1688	1627	2425
Grin3b	2	0	5	0
Wdr18	1470	1380	1590	2593
Selenoo	912	775	737	1746
Bbs10	39	58	26	79
Tmem161b	800	751	736	1129
Fbxo45	392	347	318	706
Dym	1094	1092	1350	1934
Xylb	40	40	29	40
Dync1li2	888	854	903	1371
Mrps2	616	556	593	779
Kiss1r	24	3	3	18
Cd99l2	292	254	325	696
Ggta1	624	531	740	1249
R3hdm4	2829	2848	3235	5063
Acta2	15	3	18	1
Cep19	291	260	357	555
Zdhhc17	369	284	341	288
Twist1	1	0	8	1
Plekhs1	25	12	20	14
Tk2	722	584	652	1098
Pim3	397	435	858	1367
Ppp1r26	1	2	2	11
Polr3g	246	202	234	373
Plppr3	33	37	23	84
Lysmd3	783	752	958	1425
Ddx11	68	80	96	119
Alg12	313	255	270	326
Ids	760	670	607	948
Krt222	14	8	4	16
Ythdc1	2105	1856	1692	2450
Cdhr3	12	11	0	11
Tmprss11b	3	8	10	1
Palm	382	293	593	1179
Syt1	2	1	11	10
Zfp983	240	204	175	364
Pawr	1	4	8	4
AI182371	37	23	30	51
Zhx3	100	59	98	151
Hykk	30	41	33	48
Cox8a	10477	8409	12232	11209
Rnf126	379	356	591	722
Cerk	351	366	506	640
Rnase1	4	176	567	0
Uba6	651	738	822	1378
Gramd4	330	292	349	588
Dennd5a	909	778	952	1836
Dcdc2a	17	10	13	10
Cd276	3	3	6	0
Bbs9	737	709	656	883
H2-Q4	345	218	202	138
Olfr750	7	12	8	9
Cog5	484	447	533	866
Pknox2	9	6	7	5
Aldh5a1	21	20	13	24
Ibtk	471	468	505	774
Ttc38	232	178	190	336
Acss3	48	111	118	56
Fbxw2	1878	1781	2145	2754
Pip4p1	3280	2724	3023	4675
Dock4	347	369	440	680
Tdp2	658	558	668	877
Apex1	2275	1876	2796	3379
Ints6l	302	359	314	550
Rusc2	3	7	16	60
Fnip1	288	223	302	382
Fam214b	184	159	302	544
Ripor2	285	307	164	335
Mettl25	233	179	256	401
Tmtc2	47	66	36	45
Fam122b	127	92	126	94
Parp2	1236	1097	1436	2028
Tmem63b	202	123	185	330
1810046K07Rik	0	1	0	33
Prtg	3	2	4	1
Zfp57	17	22	19	42
5031439G07Rik	3427	3290	3766	6960
Dnajb5	69	83	113	201
Fmnl2	1268	1103	1265	2277
Sugp2	310	202	231	447
Ptpn23	131	82	118	286
Smug1	165	159	111	314
Phf24	49	32	62	72
Slc2a6	555	308	358	532
Galt	734	591	619	1171
Sigmar1	1772	1640	1907	2674
Slc17a3	2	2	3	0
Zranb3	70	82	109	120
Slain2	614	629	711	1310
Hyal3	15	27	10	19
Arl5a	1922	1562	2165	3203
Dgkb	2	8	13	5
Slf2	527	576	516	809
Myrf	29	23	18	20
Vezt	228	235	284	415
Colec12	42	59	41	27
Rab3gap1	624	574	685	1076
Prr5	961	1033	1055	1726
Mbnl3	168	266	207	270
Slc17a2	1	2	7	0
Lmo1	89	113	172	128
Metap2	2636	2161	3230	4906
Rpp25l	640	438	512	533
Il5	6	5	2	2
Rfxank	406	364	388	575
Fam110c	2	0	6	9
Acaa1a	2925	2865	3026	4703
Hoxc9	30	23	32	43
Tm6sf2	4	3	7	0
Mgat5	140	134	123	239
Prickle1	5	10	12	15
Surf6	350	285	275	476
Pphln1	1084	965	1187	1990
Ccdc38	39	41	39	22
Sostdc1	4	1	1	3
Cd200r3	59	69	19	34
Gatad2a	989	877	1086	2128
H1f2	1271	1013	1349	1713
Sapcd1	3	3	0	21
Dipk1b	26	12	18	12
Ankmy2	706	572	650	829
Rorb	22	43	32	8
Slc26a8	6	21	13	15
Gxylt1	790	652	701	1000
Ndufa13	5048	4936	7290	6916
Rif1	840	718	790	1021
Sh3bp4	462	296	432	849
Nepro	139	111	116	223
Polr1has	125	141	69	138
Leap2	0	0	1	8
Pdzrn4	1	1	9	0
Ska1	139	65	99	119
Kctd1	30	37	54	51
Agr3	0	3	0	9
Ube2r2	1687	1207	1820	2506
